Store,Id,DayOfWeek,Date,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,month,year,day
1051,35045,6,08/08/2015,1,0,0,0,c,a,200,7,1998,1,1,2012,"Jan,Apr,Jul,Oct",8,15,8
1051,35901,5,07/08/2015,1,1,0,1,c,a,200,7,1998,1,1,2012,"Jan,Apr,Jul,Oct",8,15,7
1051,36757,4,06/08/2015,1,1,0,1,c,a,200,7,1998,1,1,2012,"Jan,Apr,Jul,Oct",8,15,6
1051,37613,3,05/08/2015,1,1,0,1,c,a,200,7,1998,1,1,2012,"Jan,Apr,Jul,Oct",8,15,5
1051,38469,2,04/08/2015,1,1,0,1,c,a,200,7,1998,1,1,2012,"Jan,Apr,Jul,Oct",8,15,4
1051,39325,1,03/08/2015,1,1,0,1,c,a,200,7,1998,1,1,2012,"Jan,Apr,Jul,Oct",8,15,3
1051,40181,7,02/08/2015,0,0,0,0,c,a,200,7,1998,1,1,2012,"Jan,Apr,Jul,Oct",8,15,2
1051,41037,6,01/08/2015,1,0,0,0,c,a,200,7,1998,1,1,2012,"Jan,Apr,Jul,Oct",8,15,1
1052,806,4,17/09/2015,1,1,0,0,a,c,5080,NA,NA,1,31,2013,"Feb,May,Aug,Nov",9,15,17
1052,1662,3,16/09/2015,1,1,0,0,a,c,5080,NA,NA,1,31,2013,"Feb,May,Aug,Nov",9,15,16
1052,2518,2,15/09/2015,1,1,0,0,a,c,5080,NA,NA,1,31,2013,"Feb,May,Aug,Nov",9,15,15
1052,3374,1,14/09/2015,1,1,0,0,a,c,5080,NA,NA,1,31,2013,"Feb,May,Aug,Nov",9,15,14
1052,4230,7,13/09/2015,0,0,0,0,a,c,5080,NA,NA,1,31,2013,"Feb,May,Aug,Nov",9,15,13
1052,5086,6,12/09/2015,1,0,0,0,a,c,5080,NA,NA,1,31,2013,"Feb,May,Aug,Nov",9,15,12
1052,5942,5,11/09/2015,1,0,0,0,a,c,5080,NA,NA,1,31,2013,"Feb,May,Aug,Nov",9,15,11
1052,6798,4,10/09/2015,1,0,0,0,a,c,5080,NA,NA,1,31,2013,"Feb,May,Aug,Nov",9,15,10
1052,7654,3,09/09/2015,1,0,0,0,a,c,5080,NA,NA,1,31,2013,"Feb,May,Aug,Nov",9,15,9
1052,8510,2,08/09/2015,1,0,0,0,a,c,5080,NA,NA,1,31,2013,"Feb,May,Aug,Nov",9,15,8
1052,9366,1,07/09/2015,1,0,0,0,a,c,5080,NA,NA,1,31,2013,"Feb,May,Aug,Nov",9,15,7
1052,10222,7,06/09/2015,0,0,0,0,a,c,5080,NA,NA,1,31,2013,"Feb,May,Aug,Nov",9,15,6
1052,11078,6,05/09/2015,1,0,0,0,a,c,5080,NA,NA,1,31,2013,"Feb,May,Aug,Nov",9,15,5
1052,11934,5,04/09/2015,1,1,0,0,a,c,5080,NA,NA,1,31,2013,"Feb,May,Aug,Nov",9,15,4
1052,12790,4,03/09/2015,1,1,0,0,a,c,5080,NA,NA,1,31,2013,"Feb,May,Aug,Nov",9,15,3
1052,13646,3,02/09/2015,1,1,0,0,a,c,5080,NA,NA,1,31,2013,"Feb,May,Aug,Nov",9,15,2
1052,14502,2,01/09/2015,1,1,0,0,a,c,5080,NA,NA,1,31,2013,"Feb,May,Aug,Nov",9,15,1
1052,15358,1,31/08/2015,1,1,0,0,a,c,5080,NA,NA,1,31,2013,"Feb,May,Aug,Nov",8,15,31
1052,16214,7,30/08/2015,0,0,0,0,a,c,5080,NA,NA,1,31,2013,"Feb,May,Aug,Nov",8,15,30
1052,17070,6,29/08/2015,1,0,0,0,a,c,5080,NA,NA,1,31,2013,"Feb,May,Aug,Nov",8,15,29
1052,17926,5,28/08/2015,1,0,0,0,a,c,5080,NA,NA,1,31,2013,"Feb,May,Aug,Nov",8,15,28
1052,18782,4,27/08/2015,1,0,0,0,a,c,5080,NA,NA,1,31,2013,"Feb,May,Aug,Nov",8,15,27
1052,19638,3,26/08/2015,1,0,0,0,a,c,5080,NA,NA,1,31,2013,"Feb,May,Aug,Nov",8,15,26
1052,20494,2,25/08/2015,1,0,0,0,a,c,5080,NA,NA,1,31,2013,"Feb,May,Aug,Nov",8,15,25
1052,21350,1,24/08/2015,1,0,0,0,a,c,5080,NA,NA,1,31,2013,"Feb,May,Aug,Nov",8,15,24
1052,22206,7,23/08/2015,0,0,0,0,a,c,5080,NA,NA,1,31,2013,"Feb,May,Aug,Nov",8,15,23
1052,23062,6,22/08/2015,1,0,0,0,a,c,5080,NA,NA,1,31,2013,"Feb,May,Aug,Nov",8,15,22
1052,23918,5,21/08/2015,1,1,0,0,a,c,5080,NA,NA,1,31,2013,"Feb,May,Aug,Nov",8,15,21
1052,24774,4,20/08/2015,1,1,0,0,a,c,5080,NA,NA,1,31,2013,"Feb,May,Aug,Nov",8,15,20
1052,25630,3,19/08/2015,1,1,0,0,a,c,5080,NA,NA,1,31,2013,"Feb,May,Aug,Nov",8,15,19
1052,26486,2,18/08/2015,1,1,0,0,a,c,5080,NA,NA,1,31,2013,"Feb,May,Aug,Nov",8,15,18
1052,27342,1,17/08/2015,1,1,0,0,a,c,5080,NA,NA,1,31,2013,"Feb,May,Aug,Nov",8,15,17
1052,28198,7,16/08/2015,0,0,0,0,a,c,5080,NA,NA,1,31,2013,"Feb,May,Aug,Nov",8,15,16
1052,29054,6,15/08/2015,1,0,0,0,a,c,5080,NA,NA,1,31,2013,"Feb,May,Aug,Nov",8,15,15
1052,29910,5,14/08/2015,1,0,0,0,a,c,5080,NA,NA,1,31,2013,"Feb,May,Aug,Nov",8,15,14
1052,30766,4,13/08/2015,1,0,0,0,a,c,5080,NA,NA,1,31,2013,"Feb,May,Aug,Nov",8,15,13
1052,31622,3,12/08/2015,1,0,0,0,a,c,5080,NA,NA,1,31,2013,"Feb,May,Aug,Nov",8,15,12
1052,32478,2,11/08/2015,1,0,0,1,a,c,5080,NA,NA,1,31,2013,"Feb,May,Aug,Nov",8,15,11
1052,33334,1,10/08/2015,1,0,0,1,a,c,5080,NA,NA,1,31,2013,"Feb,May,Aug,Nov",8,15,10
1052,34190,7,09/08/2015,0,0,0,0,a,c,5080,NA,NA,1,31,2013,"Feb,May,Aug,Nov",8,15,9
1052,35046,6,08/08/2015,1,0,0,0,a,c,5080,NA,NA,1,31,2013,"Feb,May,Aug,Nov",8,15,8
1052,35902,5,07/08/2015,1,1,0,1,a,c,5080,NA,NA,1,31,2013,"Feb,May,Aug,Nov",8,15,7
1052,36758,4,06/08/2015,1,1,0,1,a,c,5080,NA,NA,1,31,2013,"Feb,May,Aug,Nov",8,15,6
1052,37614,3,05/08/2015,1,1,0,1,a,c,5080,NA,NA,1,31,2013,"Feb,May,Aug,Nov",8,15,5
1052,38470,2,04/08/2015,1,1,0,1,a,c,5080,NA,NA,1,31,2013,"Feb,May,Aug,Nov",8,15,4
1052,39326,1,03/08/2015,1,1,0,1,a,c,5080,NA,NA,1,31,2013,"Feb,May,Aug,Nov",8,15,3
1052,40182,7,02/08/2015,0,0,0,0,a,c,5080,NA,NA,1,31,2013,"Feb,May,Aug,Nov",8,15,2
1052,41038,6,01/08/2015,1,0,0,0,a,c,5080,NA,NA,1,31,2013,"Feb,May,Aug,Nov",8,15,1
1053,807,4,17/09/2015,1,1,0,0,a,a,1710,7,2015,0,NA,NA,,9,15,17
1053,1663,3,16/09/2015,1,1,0,0,a,a,1710,7,2015,0,NA,NA,,9,15,16
1053,2519,2,15/09/2015,1,1,0,0,a,a,1710,7,2015,0,NA,NA,,9,15,15
1053,3375,1,14/09/2015,1,1,0,0,a,a,1710,7,2015,0,NA,NA,,9,15,14
1053,4231,7,13/09/2015,0,0,0,0,a,a,1710,7,2015,0,NA,NA,,9,15,13
1053,5087,6,12/09/2015,1,0,0,0,a,a,1710,7,2015,0,NA,NA,,9,15,12
1053,5943,5,11/09/2015,1,0,0,0,a,a,1710,7,2015,0,NA,NA,,9,15,11
1053,6799,4,10/09/2015,1,0,0,0,a,a,1710,7,2015,0,NA,NA,,9,15,10
1053,7655,3,09/09/2015,1,0,0,0,a,a,1710,7,2015,0,NA,NA,,9,15,9
1053,8511,2,08/09/2015,1,0,0,0,a,a,1710,7,2015,0,NA,NA,,9,15,8
1053,9367,1,07/09/2015,1,0,0,0,a,a,1710,7,2015,0,NA,NA,,9,15,7
1053,10223,7,06/09/2015,0,0,0,0,a,a,1710,7,2015,0,NA,NA,,9,15,6
1053,11079,6,05/09/2015,1,0,0,0,a,a,1710,7,2015,0,NA,NA,,9,15,5
1053,11935,5,04/09/2015,1,1,0,0,a,a,1710,7,2015,0,NA,NA,,9,15,4
1053,12791,4,03/09/2015,1,1,0,0,a,a,1710,7,2015,0,NA,NA,,9,15,3
1053,13647,3,02/09/2015,1,1,0,1,a,a,1710,7,2015,0,NA,NA,,9,15,2
1053,14503,2,01/09/2015,1,1,0,1,a,a,1710,7,2015,0,NA,NA,,9,15,1
1053,15359,1,31/08/2015,1,1,0,1,a,a,1710,7,2015,0,NA,NA,,8,15,31
1053,16215,7,30/08/2015,0,0,0,1,a,a,1710,7,2015,0,NA,NA,,8,15,30
1053,17071,6,29/08/2015,1,0,0,1,a,a,1710,7,2015,0,NA,NA,,8,15,29
1053,17927,5,28/08/2015,1,0,0,1,a,a,1710,7,2015,0,NA,NA,,8,15,28
1053,18783,4,27/08/2015,1,0,0,1,a,a,1710,7,2015,0,NA,NA,,8,15,27
1053,19639,3,26/08/2015,1,0,0,1,a,a,1710,7,2015,0,NA,NA,,8,15,26
1053,20495,2,25/08/2015,1,0,0,1,a,a,1710,7,2015,0,NA,NA,,8,15,25
1053,21351,1,24/08/2015,1,0,0,1,a,a,1710,7,2015,0,NA,NA,,8,15,24
1053,22207,7,23/08/2015,0,0,0,1,a,a,1710,7,2015,0,NA,NA,,8,15,23
1053,23063,6,22/08/2015,1,0,0,1,a,a,1710,7,2015,0,NA,NA,,8,15,22
1053,23919,5,21/08/2015,1,1,0,1,a,a,1710,7,2015,0,NA,NA,,8,15,21
1053,24775,4,20/08/2015,1,1,0,1,a,a,1710,7,2015,0,NA,NA,,8,15,20
1053,25631,3,19/08/2015,1,1,0,1,a,a,1710,7,2015,0,NA,NA,,8,15,19
1053,26487,2,18/08/2015,1,1,0,1,a,a,1710,7,2015,0,NA,NA,,8,15,18
1053,27343,1,17/08/2015,1,1,0,1,a,a,1710,7,2015,0,NA,NA,,8,15,17
1053,28199,7,16/08/2015,0,0,0,1,a,a,1710,7,2015,0,NA,NA,,8,15,16
1053,29055,6,15/08/2015,1,0,0,1,a,a,1710,7,2015,0,NA,NA,,8,15,15
1053,29911,5,14/08/2015,1,0,0,1,a,a,1710,7,2015,0,NA,NA,,8,15,14
1053,30767,4,13/08/2015,1,0,0,1,a,a,1710,7,2015,0,NA,NA,,8,15,13
1053,31623,3,12/08/2015,1,0,0,1,a,a,1710,7,2015,0,NA,NA,,8,15,12
1053,32479,2,11/08/2015,1,0,0,1,a,a,1710,7,2015,0,NA,NA,,8,15,11
1053,33335,1,10/08/2015,1,0,0,1,a,a,1710,7,2015,0,NA,NA,,8,15,10
1053,34191,7,09/08/2015,0,0,0,1,a,a,1710,7,2015,0,NA,NA,,8,15,9
1053,35047,6,08/08/2015,1,0,0,1,a,a,1710,7,2015,0,NA,NA,,8,15,8
1053,35903,5,07/08/2015,1,1,0,1,a,a,1710,7,2015,0,NA,NA,,8,15,7
1053,36759,4,06/08/2015,1,1,0,1,a,a,1710,7,2015,0,NA,NA,,8,15,6
1053,37615,3,05/08/2015,1,1,0,1,a,a,1710,7,2015,0,NA,NA,,8,15,5
1053,38471,2,04/08/2015,1,1,0,1,a,a,1710,7,2015,0,NA,NA,,8,15,4
1053,39327,1,03/08/2015,1,1,0,1,a,a,1710,7,2015,0,NA,NA,,8,15,3
1053,40183,7,02/08/2015,0,0,0,1,a,a,1710,7,2015,0,NA,NA,,8,15,2
1053,41039,6,01/08/2015,1,0,0,1,a,a,1710,7,2015,0,NA,NA,,8,15,1
1054,808,4,17/09/2015,1,1,0,0,a,c,13190,NA,NA,1,45,2013,"Feb,May,Aug,Nov",9,15,17
1054,1664,3,16/09/2015,1,1,0,0,a,c,13190,NA,NA,1,45,2013,"Feb,May,Aug,Nov",9,15,16
1054,2520,2,15/09/2015,1,1,0,0,a,c,13190,NA,NA,1,45,2013,"Feb,May,Aug,Nov",9,15,15
1054,3376,1,14/09/2015,1,1,0,0,a,c,13190,NA,NA,1,45,2013,"Feb,May,Aug,Nov",9,15,14
1054,4232,7,13/09/2015,0,0,0,0,a,c,13190,NA,NA,1,45,2013,"Feb,May,Aug,Nov",9,15,13
1054,5088,6,12/09/2015,1,0,0,0,a,c,13190,NA,NA,1,45,2013,"Feb,May,Aug,Nov",9,15,12
1054,5944,5,11/09/2015,1,0,0,0,a,c,13190,NA,NA,1,45,2013,"Feb,May,Aug,Nov",9,15,11
1054,6800,4,10/09/2015,1,0,0,0,a,c,13190,NA,NA,1,45,2013,"Feb,May,Aug,Nov",9,15,10
1054,7656,3,09/09/2015,1,0,0,0,a,c,13190,NA,NA,1,45,2013,"Feb,May,Aug,Nov",9,15,9
1054,8512,2,08/09/2015,1,0,0,0,a,c,13190,NA,NA,1,45,2013,"Feb,May,Aug,Nov",9,15,8
1054,9368,1,07/09/2015,1,0,0,0,a,c,13190,NA,NA,1,45,2013,"Feb,May,Aug,Nov",9,15,7
1054,10224,7,06/09/2015,0,0,0,0,a,c,13190,NA,NA,1,45,2013,"Feb,May,Aug,Nov",9,15,6
1054,11080,6,05/09/2015,1,0,0,0,a,c,13190,NA,NA,1,45,2013,"Feb,May,Aug,Nov",9,15,5
1054,11936,5,04/09/2015,1,1,0,0,a,c,13190,NA,NA,1,45,2013,"Feb,May,Aug,Nov",9,15,4
1054,12792,4,03/09/2015,1,1,0,0,a,c,13190,NA,NA,1,45,2013,"Feb,May,Aug,Nov",9,15,3
1054,13648,3,02/09/2015,1,1,0,0,a,c,13190,NA,NA,1,45,2013,"Feb,May,Aug,Nov",9,15,2
1054,14504,2,01/09/2015,1,1,0,0,a,c,13190,NA,NA,1,45,2013,"Feb,May,Aug,Nov",9,15,1
1054,15360,1,31/08/2015,1,1,0,0,a,c,13190,NA,NA,1,45,2013,"Feb,May,Aug,Nov",8,15,31
1054,16216,7,30/08/2015,0,0,0,0,a,c,13190,NA,NA,1,45,2013,"Feb,May,Aug,Nov",8,15,30
1054,17072,6,29/08/2015,1,0,0,0,a,c,13190,NA,NA,1,45,2013,"Feb,May,Aug,Nov",8,15,29
1054,17928,5,28/08/2015,1,0,0,1,a,c,13190,NA,NA,1,45,2013,"Feb,May,Aug,Nov",8,15,28
1054,18784,4,27/08/2015,1,0,0,1,a,c,13190,NA,NA,1,45,2013,"Feb,May,Aug,Nov",8,15,27
1054,19640,3,26/08/2015,1,0,0,1,a,c,13190,NA,NA,1,45,2013,"Feb,May,Aug,Nov",8,15,26
1054,20496,2,25/08/2015,1,0,0,1,a,c,13190,NA,NA,1,45,2013,"Feb,May,Aug,Nov",8,15,25
1054,21352,1,24/08/2015,1,0,0,1,a,c,13190,NA,NA,1,45,2013,"Feb,May,Aug,Nov",8,15,24
1054,22208,7,23/08/2015,0,0,0,0,a,c,13190,NA,NA,1,45,2013,"Feb,May,Aug,Nov",8,15,23
1054,23064,6,22/08/2015,1,0,0,0,a,c,13190,NA,NA,1,45,2013,"Feb,May,Aug,Nov",8,15,22
1054,23920,5,21/08/2015,1,1,0,1,a,c,13190,NA,NA,1,45,2013,"Feb,May,Aug,Nov",8,15,21
1054,24776,4,20/08/2015,1,1,0,1,a,c,13190,NA,NA,1,45,2013,"Feb,May,Aug,Nov",8,15,20
1054,25632,3,19/08/2015,1,1,0,1,a,c,13190,NA,NA,1,45,2013,"Feb,May,Aug,Nov",8,15,19
1054,26488,2,18/08/2015,1,1,0,1,a,c,13190,NA,NA,1,45,2013,"Feb,May,Aug,Nov",8,15,18
1054,27344,1,17/08/2015,1,1,0,1,a,c,13190,NA,NA,1,45,2013,"Feb,May,Aug,Nov",8,15,17
1054,28200,7,16/08/2015,0,0,0,0,a,c,13190,NA,NA,1,45,2013,"Feb,May,Aug,Nov",8,15,16
1054,29056,6,15/08/2015,1,0,0,0,a,c,13190,NA,NA,1,45,2013,"Feb,May,Aug,Nov",8,15,15
1054,29912,5,14/08/2015,1,0,0,1,a,c,13190,NA,NA,1,45,2013,"Feb,May,Aug,Nov",8,15,14
1054,30768,4,13/08/2015,1,0,0,1,a,c,13190,NA,NA,1,45,2013,"Feb,May,Aug,Nov",8,15,13
1054,31624,3,12/08/2015,1,0,0,1,a,c,13190,NA,NA,1,45,2013,"Feb,May,Aug,Nov",8,15,12
1054,32480,2,11/08/2015,1,0,0,1,a,c,13190,NA,NA,1,45,2013,"Feb,May,Aug,Nov",8,15,11
1054,33336,1,10/08/2015,1,0,0,1,a,c,13190,NA,NA,1,45,2013,"Feb,May,Aug,Nov",8,15,10
1054,34192,7,09/08/2015,0,0,0,0,a,c,13190,NA,NA,1,45,2013,"Feb,May,Aug,Nov",8,15,9
1054,35048,6,08/08/2015,1,0,0,0,a,c,13190,NA,NA,1,45,2013,"Feb,May,Aug,Nov",8,15,8
1054,35904,5,07/08/2015,1,1,0,1,a,c,13190,NA,NA,1,45,2013,"Feb,May,Aug,Nov",8,15,7
1054,36760,4,06/08/2015,1,1,0,1,a,c,13190,NA,NA,1,45,2013,"Feb,May,Aug,Nov",8,15,6
1054,37616,3,05/08/2015,1,1,0,1,a,c,13190,NA,NA,1,45,2013,"Feb,May,Aug,Nov",8,15,5
1054,38472,2,04/08/2015,1,1,0,1,a,c,13190,NA,NA,1,45,2013,"Feb,May,Aug,Nov",8,15,4
1054,39328,1,03/08/2015,1,1,0,1,a,c,13190,NA,NA,1,45,2013,"Feb,May,Aug,Nov",8,15,3
1054,40184,7,02/08/2015,0,0,0,0,a,c,13190,NA,NA,1,45,2013,"Feb,May,Aug,Nov",8,15,2
1054,41040,6,01/08/2015,1,0,0,0,a,c,13190,NA,NA,1,45,2013,"Feb,May,Aug,Nov",8,15,1
1056,809,4,17/09/2015,1,1,0,0,d,c,5350,NA,NA,1,40,2012,"Jan,Apr,Jul,Oct",9,15,17
1056,1665,3,16/09/2015,1,1,0,0,d,c,5350,NA,NA,1,40,2012,"Jan,Apr,Jul,Oct",9,15,16
1056,2521,2,15/09/2015,1,1,0,0,d,c,5350,NA,NA,1,40,2012,"Jan,Apr,Jul,Oct",9,15,15
1056,3377,1,14/09/2015,1,1,0,1,d,c,5350,NA,NA,1,40,2012,"Jan,Apr,Jul,Oct",9,15,14
1056,4233,7,13/09/2015,0,0,0,0,d,c,5350,NA,NA,1,40,2012,"Jan,Apr,Jul,Oct",9,15,13
1056,5089,6,12/09/2015,1,0,0,0,d,c,5350,NA,NA,1,40,2012,"Jan,Apr,Jul,Oct",9,15,12
1056,5945,5,11/09/2015,1,0,0,1,d,c,5350,NA,NA,1,40,2012,"Jan,Apr,Jul,Oct",9,15,11
1056,6801,4,10/09/2015,1,0,0,1,d,c,5350,NA,NA,1,40,2012,"Jan,Apr,Jul,Oct",9,15,10
1056,7657,3,09/09/2015,1,0,0,1,d,c,5350,NA,NA,1,40,2012,"Jan,Apr,Jul,Oct",9,15,9
1056,8513,2,08/09/2015,1,0,0,1,d,c,5350,NA,NA,1,40,2012,"Jan,Apr,Jul,Oct",9,15,8
1056,9369,1,07/09/2015,1,0,0,1,d,c,5350,NA,NA,1,40,2012,"Jan,Apr,Jul,Oct",9,15,7
1056,10225,7,06/09/2015,0,0,0,0,d,c,5350,NA,NA,1,40,2012,"Jan,Apr,Jul,Oct",9,15,6
1056,11081,6,05/09/2015,1,0,0,0,d,c,5350,NA,NA,1,40,2012,"Jan,Apr,Jul,Oct",9,15,5
1056,11937,5,04/09/2015,1,1,0,1,d,c,5350,NA,NA,1,40,2012,"Jan,Apr,Jul,Oct",9,15,4
1056,12793,4,03/09/2015,1,1,0,1,d,c,5350,NA,NA,1,40,2012,"Jan,Apr,Jul,Oct",9,15,3
1056,13649,3,02/09/2015,1,1,0,1,d,c,5350,NA,NA,1,40,2012,"Jan,Apr,Jul,Oct",9,15,2
1056,14505,2,01/09/2015,1,1,0,1,d,c,5350,NA,NA,1,40,2012,"Jan,Apr,Jul,Oct",9,15,1
1056,15361,1,31/08/2015,1,1,0,1,d,c,5350,NA,NA,1,40,2012,"Jan,Apr,Jul,Oct",8,15,31
1056,16217,7,30/08/2015,0,0,0,0,d,c,5350,NA,NA,1,40,2012,"Jan,Apr,Jul,Oct",8,15,30
1056,17073,6,29/08/2015,1,0,0,0,d,c,5350,NA,NA,1,40,2012,"Jan,Apr,Jul,Oct",8,15,29
1056,17929,5,28/08/2015,1,0,0,1,d,c,5350,NA,NA,1,40,2012,"Jan,Apr,Jul,Oct",8,15,28
1056,18785,4,27/08/2015,1,0,0,1,d,c,5350,NA,NA,1,40,2012,"Jan,Apr,Jul,Oct",8,15,27
1056,19641,3,26/08/2015,1,0,0,1,d,c,5350,NA,NA,1,40,2012,"Jan,Apr,Jul,Oct",8,15,26
1056,20497,2,25/08/2015,1,0,0,1,d,c,5350,NA,NA,1,40,2012,"Jan,Apr,Jul,Oct",8,15,25
1056,21353,1,24/08/2015,1,0,0,1,d,c,5350,NA,NA,1,40,2012,"Jan,Apr,Jul,Oct",8,15,24
1056,22209,7,23/08/2015,0,0,0,0,d,c,5350,NA,NA,1,40,2012,"Jan,Apr,Jul,Oct",8,15,23
1056,23065,6,22/08/2015,1,0,0,0,d,c,5350,NA,NA,1,40,2012,"Jan,Apr,Jul,Oct",8,15,22
1056,23921,5,21/08/2015,1,1,0,1,d,c,5350,NA,NA,1,40,2012,"Jan,Apr,Jul,Oct",8,15,21
1056,24777,4,20/08/2015,1,1,0,1,d,c,5350,NA,NA,1,40,2012,"Jan,Apr,Jul,Oct",8,15,20
1056,25633,3,19/08/2015,1,1,0,1,d,c,5350,NA,NA,1,40,2012,"Jan,Apr,Jul,Oct",8,15,19
1056,26489,2,18/08/2015,1,1,0,1,d,c,5350,NA,NA,1,40,2012,"Jan,Apr,Jul,Oct",8,15,18
1056,27345,1,17/08/2015,1,1,0,1,d,c,5350,NA,NA,1,40,2012,"Jan,Apr,Jul,Oct",8,15,17
1056,28201,7,16/08/2015,0,0,0,0,d,c,5350,NA,NA,1,40,2012,"Jan,Apr,Jul,Oct",8,15,16
1056,29057,6,15/08/2015,1,0,a,0,d,c,5350,NA,NA,1,40,2012,"Jan,Apr,Jul,Oct",8,15,15
1056,29913,5,14/08/2015,1,0,0,1,d,c,5350,NA,NA,1,40,2012,"Jan,Apr,Jul,Oct",8,15,14
1056,30769,4,13/08/2015,1,0,0,1,d,c,5350,NA,NA,1,40,2012,"Jan,Apr,Jul,Oct",8,15,13
1056,31625,3,12/08/2015,1,0,0,1,d,c,5350,NA,NA,1,40,2012,"Jan,Apr,Jul,Oct",8,15,12
1056,32481,2,11/08/2015,1,0,0,1,d,c,5350,NA,NA,1,40,2012,"Jan,Apr,Jul,Oct",8,15,11
1056,33337,1,10/08/2015,1,0,0,1,d,c,5350,NA,NA,1,40,2012,"Jan,Apr,Jul,Oct",8,15,10
1056,34193,7,09/08/2015,0,0,0,0,d,c,5350,NA,NA,1,40,2012,"Jan,Apr,Jul,Oct",8,15,9
1056,35049,6,08/08/2015,1,0,0,0,d,c,5350,NA,NA,1,40,2012,"Jan,Apr,Jul,Oct",8,15,8
1056,35905,5,07/08/2015,1,1,0,1,d,c,5350,NA,NA,1,40,2012,"Jan,Apr,Jul,Oct",8,15,7
1056,36761,4,06/08/2015,1,1,0,1,d,c,5350,NA,NA,1,40,2012,"Jan,Apr,Jul,Oct",8,15,6
1056,37617,3,05/08/2015,1,1,0,1,d,c,5350,NA,NA,1,40,2012,"Jan,Apr,Jul,Oct",8,15,5
1056,38473,2,04/08/2015,1,1,0,1,d,c,5350,NA,NA,1,40,2012,"Jan,Apr,Jul,Oct",8,15,4
1056,39329,1,03/08/2015,1,1,0,1,d,c,5350,NA,NA,1,40,2012,"Jan,Apr,Jul,Oct",8,15,3
1056,40185,7,02/08/2015,0,0,0,0,d,c,5350,NA,NA,1,40,2012,"Jan,Apr,Jul,Oct",8,15,2
1056,41041,6,01/08/2015,1,0,0,0,d,c,5350,NA,NA,1,40,2012,"Jan,Apr,Jul,Oct",8,15,1
1057,810,4,17/09/2015,1,1,0,0,d,c,3230,11,2011,0,NA,NA,,9,15,17
1057,1666,3,16/09/2015,1,1,0,0,d,c,3230,11,2011,0,NA,NA,,9,15,16
1057,2522,2,15/09/2015,1,1,0,0,d,c,3230,11,2011,0,NA,NA,,9,15,15
1057,3378,1,14/09/2015,1,1,0,0,d,c,3230,11,2011,0,NA,NA,,9,15,14
1057,4234,7,13/09/2015,0,0,0,0,d,c,3230,11,2011,0,NA,NA,,9,15,13
1057,5090,6,12/09/2015,1,0,0,0,d,c,3230,11,2011,0,NA,NA,,9,15,12
1057,5946,5,11/09/2015,1,0,0,0,d,c,3230,11,2011,0,NA,NA,,9,15,11
1057,6802,4,10/09/2015,1,0,0,0,d,c,3230,11,2011,0,NA,NA,,9,15,10
1057,7658,3,09/09/2015,1,0,0,0,d,c,3230,11,2011,0,NA,NA,,9,15,9
1057,8514,2,08/09/2015,1,0,0,0,d,c,3230,11,2011,0,NA,NA,,9,15,8
1057,9370,1,07/09/2015,1,0,0,0,d,c,3230,11,2011,0,NA,NA,,9,15,7
1057,10226,7,06/09/2015,0,0,0,0,d,c,3230,11,2011,0,NA,NA,,9,15,6
1057,11082,6,05/09/2015,1,0,0,0,d,c,3230,11,2011,0,NA,NA,,9,15,5
1057,11938,5,04/09/2015,1,1,0,0,d,c,3230,11,2011,0,NA,NA,,9,15,4
1057,12794,4,03/09/2015,1,1,0,0,d,c,3230,11,2011,0,NA,NA,,9,15,3
1057,13650,3,02/09/2015,1,1,0,0,d,c,3230,11,2011,0,NA,NA,,9,15,2
1057,14506,2,01/09/2015,1,1,0,0,d,c,3230,11,2011,0,NA,NA,,9,15,1
1057,15362,1,31/08/2015,1,1,0,0,d,c,3230,11,2011,0,NA,NA,,8,15,31
1057,16218,7,30/08/2015,0,0,0,0,d,c,3230,11,2011,0,NA,NA,,8,15,30
1057,17074,6,29/08/2015,1,0,0,0,d,c,3230,11,2011,0,NA,NA,,8,15,29
1057,17930,5,28/08/2015,1,0,0,1,d,c,3230,11,2011,0,NA,NA,,8,15,28
1057,18786,4,27/08/2015,1,0,0,1,d,c,3230,11,2011,0,NA,NA,,8,15,27
1057,19642,3,26/08/2015,1,0,0,1,d,c,3230,11,2011,0,NA,NA,,8,15,26
1057,20498,2,25/08/2015,1,0,0,1,d,c,3230,11,2011,0,NA,NA,,8,15,25
1057,21354,1,24/08/2015,1,0,0,1,d,c,3230,11,2011,0,NA,NA,,8,15,24
1057,22210,7,23/08/2015,0,0,0,0,d,c,3230,11,2011,0,NA,NA,,8,15,23
1057,23066,6,22/08/2015,1,0,0,0,d,c,3230,11,2011,0,NA,NA,,8,15,22
1057,23922,5,21/08/2015,1,1,0,1,d,c,3230,11,2011,0,NA,NA,,8,15,21
1057,24778,4,20/08/2015,1,1,0,1,d,c,3230,11,2011,0,NA,NA,,8,15,20
1057,25634,3,19/08/2015,1,1,0,1,d,c,3230,11,2011,0,NA,NA,,8,15,19
1057,26490,2,18/08/2015,1,1,0,1,d,c,3230,11,2011,0,NA,NA,,8,15,18
1057,27346,1,17/08/2015,1,1,0,1,d,c,3230,11,2011,0,NA,NA,,8,15,17
1057,28202,7,16/08/2015,0,0,0,0,d,c,3230,11,2011,0,NA,NA,,8,15,16
